0,0,0,"",09:00:00,21:00:00,37.483599,55.574187,09:00:00,09:00:00,09:15:00
0,1,945,"",09:00:00,21:00:00,37.490238,55.5714,09:17:09,09:17:09,09:32:09
0,2,909,"",09:00:00,21:00:00,37.486037,55.573675,09:33:27,09:33:27,09:48:27
0,3,2999,"",09:00:00,21:00:00,37.489395,55.572045,09:49:33,09:49:33,10:04:33
0,4,388,"",09:00:00,21:00:00,37.496355,55.574195,10:06:54,10:06:54,10:21:54
0,5,1592,"",09:00:00,21:00:00,37.509545,55.569151,10:36:33,10:36:33,10:51:33
0,6,3694,"",09:00:00,21:00:00,37.499437,55.564545,11:02:12,11:02:12,11:17:12
0,7,1553,"",09:00:00,21:00:00,37.507502,55.562045,11:33:00,11:33:00,11:48:00
0,8,4020,"",09:00:00,21:00:00,37.507013,55.565337,12:00:12,12:00:12,12:15:12
0,9,3483,"",09:00:00,21:00:00,37.505657,55.566265,12:17:51,12:17:51,12:32:51
0,10,2025,"",09:00:00,21:00:00,37.495362,55.56829,12:51:57,12:51:57,13:06:57
0,11,2603,"",09:00:00,21:00:00,37.510654,55.571951,13:19:30,13:19:30,13:34:30
0,12,3969,"",09:00:00,21:00:00,37.517498,55.572562,13:38:12,13:38:12,13:53:12
0,13,4883,"",09:00:00,21:00:00,37.518497,55.567229,13:57:48,13:57:48,14:12:48
0,14,6856,"",09:00:00,21:00:00,37.527972,55.580631,14:42:48,14:42:48,14:57:48
0,15,3317,"",09:00:00,21:00:00,37.532837,55.584206,15:01:42,15:01:42,15:16:42
0,16,6116,"",09:00:00,21:00:00,37.527524,55.583131,15:18:12,15:18:12,15:33:12
0,17,5315,"",09:00:00,21:00:00,37.524646,55.576111,15:43:00,15:43:00,15:58:00
0,18,5721,"",09:00:00,21:00:00,37.524106,55.587854,16:10:21,16:10:21,16:25:21
0,19,5499,"",09:00:00,21:00:00,37.526133,55.585611,16:30:18,16:30:18,16:45:18
0,20,3597,"",09:00:00,21:00:00,37.519233,55.575669,16:55:12,16:55:12,17:10:12
0,21,278,"",09:00:00,21:00:00,37.516095,55.575426,17:12:03,17:12:03,17:27:03
0,22,3390,"",09:00:00,21:00:00,37.522136,55.575245,17:28:42,17:28:42,17:43:42
0,23,5008,"",09:00:00,21:00:00,37.514728,55.580257,17:47:36,17:47:36,18:02:36
0,24,5074,"",09:00:00,21:00:00,37.508554,55.579543,18:06:42,18:06:42,18:21:42
0,25,7446,"",09:00:00,21:00:00,37.505177,55.581663,18:22:27,18:22:27,18:37:27
0,26,4532,"",09:00:00,21:00:00,37.51254,55.587266,18:44:03,18:44:03,18:59:03
0,27,6306,"",09:00:00,21:00:00,37.515265,55.589243,19:00:33,19:00:33,19:15:33
0,28,4515,"",09:00:00,21:00:00,37.515152,55.589169,19:15:36,19:15:36,19:30:36
0,29,3252,"",09:00:00,21:00:00,37.517548,55.591894,19:32:39,19:32:39,19:47:39
0,30,1942,"",09:00:00,21:00:00,37.510666,55.587816,19:51:27,19:51:27,20:06:27
0,31,1690,"",09:00:00,21:00:00,37.517626,55.591924,20:10:15,20:10:15,20:25:15
1,0,6022,"",09:00:00,21:00:00,37.49367,55.568415,09:00:00,09:00:00,09:15:00
1,1,1363,"",09:00:00,21:00:00,37.490184,55.573187,09:19:30,09:19:30,09:34:30
1,2,4527,"",09:00:00,21:00:00,37.494182,55.578946,09:43:21,09:43:21,09:58:21
1,3,4242,"",09:00:00,21:00:00,37.495271,55.583972,10:05:54,10:05:54,10:20:54
1,4,7570,"",09:00:00,21:00:00,37.503154,55.590375,10:30:51,10:30:51,10:45:51
1,5,3251,"",09:00:00,21:00:00,37.503714,55.596789,10:57:51,10:57:51,11:12:51
1,6,2796,"",09:00:00,21:00:00,37.507483,55.595356,11:14:45,11:14:45,11:29:45
1,7,54,"",09:00:00,21:00:00,37.511574,55.591619,11:34:27,11:34:27,11:49:27
1,8,7747,"",09:00:00,21:00:00,37.500029,55.592935,11:53:21,11:53:21,12:08:21
1,9,6469,"",09:00:00,21:00:00,37.497863,55.589614,12:12:03,12:12:03,12:27:03
1,10,3284,"",09:00:00,21:00:00,37.501034,55.587722,12:28:27,12:28:27,12:43:27
1,11,3954,"",09:00:00,21:00:00,37.502732,55.581433,12:53:42,12:53:42,13:08:42
1,12,4412,"",09:00:00,21:00:00,37.501941,55.583206,13:08:45,13:08:45,13:23:45
1,13,3905,"",09:00:00,21:00:00,37.502714,55.581445,13:23:48,13:23:48,13:38:48
1,14,1849,"",09:00:00,21:00:00,37.481366,55.570313,14:01:27,14:01:27,14:16:27
1,15,1186,"",09:00:00,21:00:00,37.489357,55.578712,14:35:21,14:35:21,14:50:21
1,16,5393,"",09:00:00,21:00:00,37.493503,55.576539,14:59:36,14:59:36,15:14:36
1,17,6995,"",09:00:00,21:00:00,37.481108,55.566627,15:24:30,15:24:30,15:39:30
1,18,4331,"",09:00:00,21:00:00,37.478519,55.564849,15:43:24,15:43:24,15:58:24
1,19,2389,"",09:00:00,21:00:00,37.494508,55.564577,16:06:57,16:06:57,16:21:57
1,20,915,"",09:00:00,21:00:00,37.496913,55.561447,16:24:00,16:24:00,16:39:00
1,21,3264,"",09:00:00,21:00:00,37.494853,55.564274,16:40:51,16:40:51,16:55:51
1,22,7070,"",09:00:00,21:00:00,37.493888,55.56441,16:56:00,16:56:00,17:11:00
1,23,1460,"",09:00:00,21:00:00,37.502813,55.561533,17:33:21,17:33:21,17:48:21
1,24,3143,"",09:00:00,21:00:00,37.48619,55.564296,18:03:54,18:03:54,18:18:54
1,25,1918,"",09:00:00,21:00:00,37.451151,55.561489,18:37:03,18:37:03,18:52:03
1,26,4001,"",09:00:00,21:00:00,37.456589,55.561118,18:53:54,18:53:54,19:08:54
1,27,1883,"",09:00:00,21:00:00,37.470018,55.562524,19:16:33,19:16:33,19:31:33
1,28,148,"",09:00:00,21:00:00,37.470948,55.562481,19:31:51,19:31:51,19:46:51
1,29,1002,"",09:00:00,21:00:00,37.451086,55.561814,19:56:45,19:56:45,20:11:45
2,0,2376,"",09:00:00,21:00:00,37.449452,55.561628,09:00:00,09:00:00,09:15:00
2,1,4251,"",09:00:00,21:00:00,37.461667,55.563724,09:21:51,09:21:51,09:36:51
2,2,845,"",09:00:00,21:00:00,37.461892,55.569362,09:44:15,09:44:15,09:59:15
2,3,4788,"",09:00:00,21:00:00,37.459209,55.570797,10:01:57,10:01:57,10:16:57
2,4,5002,"",09:00:00,21:00:00,37.461459,55.574078,10:27:27,10:27:27,10:42:27
2,5,858,"",09:00:00,21:00:00,37.463383,55.575905,10:45:33,10:45:33,11:00:33
2,6,1973,"",09:00:00,21:00:00,37.47997,55.575092,11:09:06,11:09:06,11:24:06
2,7,6585,"",09:00:00,21:00:00,37.464799,55.581168,11:28:51,11:28:51,11:43:51
2,8,7436,"",09:00:00,21:00:00,37.471188,55.579888,11:45:39,11:45:39,12:00:39
2,9,3036,"",09:00:00,21:00:00,37.474387,55.568599,12:06:33,12:06:33,12:21:33
2,10,14,"",09:00:00,21:00:00,37.471074,55.566715,12:24:00,12:24:00,12:39:00
2,11,5653,"",09:00:00,21:00:00,37.451151,55.562805,12:59:30,12:59:30,13:14:30
2,12,6886,"",09:00:00,21:00:00,37.475349,55.566917,13:32:33,13:32:33,13:47:33
2,13,4339,"",09:00:00,21:00:00,37.474454,55.565213,13:49:36,13:49:36,14:04:36
2,14,4465,"",09:00:00,21:00:00,37.471614,55.565513,14:06:12,14:06:12,14:21:12
2,15,6055,"",09:00:00,21:00:00,37.474839,55.566374,14:24:15,14:24:15,14:39:15
2,16,5473,"",09:00:00,21:00:00,37.485796,55.560584,14:47:33,14:47:33,15:02:33
2,17,6866,"",09:00:00,21:00:00,37.484677,55.573073,15:11:21,15:11:21,15:26:21
2,18,7301,"",09:00:00,21:00:00,37.473177,55.571448,15:34:27,15:34:27,15:49:27
2,19,6799,"",09:00:00,21:00:00,37.471183,55.572129,15:52:18,15:52:18,16:07:18
2,20,3034,"",09:00:00,21:00:00,37.478533,55.578049,16:13:48,16:13:48,16:28:48
2,21,576,"",09:00:00,21:00:00,37.470321,55.571418,16:35:33,16:35:33,16:50:33
2,22,3862,"",09:00:00,21:00:00,37.465755,55.571708,16:58:12,16:58:12,17:13:12
2,23,253,"",09:00:00,21:00:00,37.463946,55.578407,17:21:15,17:21:15,17:36:15
2,24,3640,"",09:00:00,21:00:00,37.453779,55.573547,17:42:30,17:42:30,17:57:30
2,25,7204,"",09:00:00,21:00:00,37.455582,55.572067,18:01:30,18:01:30,18:16:30
2,26,3894,"",09:00:00,21:00:00,37.450171,55.568328,18:17:51,18:17:51,18:32:51
2,27,6687,"",09:00:00,21:00:00,37.442583,55.56327,18:34:42,18:34:42,18:49:42
2,28,1857,"",09:00:00,21:00:00,37.437138,55.573497,18:57:03,18:57:03,19:12:03
2,29,2282,"",09:00:00,21:00:00,37.43274,55.576476,19:19:51,19:19:51,19:34:51
2,30,3696,"",09:00:00,21:00:00,37.420826,55.580097,19:50:06,19:50:06,20:05:06
2,31,6992,"",09:00:00,21:00:00,37.42175,55.577421,20:06:15,20:06:15,20:21:15
2,32,3688,"",09:00:00,21:00:00,37.420905,55.578409,20:21:18,20:21:18,20:36:18
3,0,2530,"",09:00:00,21:00:00,37.430682,55.571672,09:00:00,09:00:00,09:15:00
3,1,1194,"",09:00:00,21:00:00,37.423822,55.569126,09:17:39,09:17:39,09:32:39
3,2,6522,"",09:00:00,21:00:00,37.426446,55.567801,09:34:54,09:34:54,09:49:54
3,3,243,"",09:00:00,21:00:00,37.428812,55.568526,09:50:39,09:50:39,10:05:39
3,4,3096,"",09:00:00,21:00:00,37.431406,55.568434,10:07:03,10:07:03,10:22:03
3,5,5518,"",09:00:00,21:00:00,37.432911,55.568753,10:23:00,10:23:00,10:38:00
3,6,3338,"",09:00:00,21:00:00,37.42561,55.573337,10:46:15,10:46:15,11:01:15
3,7,2305,"",09:00:00,21:00:00,37.438416,55.572185,11:09:15,11:09:15,11:24:15
3,8,293,"",09:00:00,21:00:00,37.437387,55.571492,11:24:33,11:24:33,11:39:33
3,9,3657,"",09:00:00,21:00:00,37.447306,55.579636,11:45:42,11:45:42,12:00:42
3,10,7022,"",09:00:00,21:00:00,37.435789,55.570433,12:07:24,12:07:24,12:22:24
3,11,5582,"",09:00:00,21:00:00,37.448619,55.576835,12:29:06,12:29:06,12:44:06
3,12,23,"",09:00:00,21:00:00,37.434998,55.565021,12:57:24,12:57:24,13:12:24
3,13,300,"",09:00:00,21:00:00,37.441439,55.56262,13:14:30,13:14:30,13:29:30
3,14,7145,"",09:00:00,21:00:00,37.431941,55.560521,13:30:54,13:30:54,13:45:54
