0,0,409,"",09:00:00,12:00:00,37.547297,55.798939,09:00:00,09:00:00,09:15:00
0,1,1,"",09:00:00,12:00:00,37.538468,55.704378,09:57:00,09:57:00,10:12:00
0,2,328,"",09:00:00,12:00:00,37.385788,55.684483,10:59:42,10:59:42,11:14:42
0,3,312,"",09:00:00,12:00:00,37.423869,55.700494,11:38:15,11:38:15,11:53:15
0,4,189,"",09:00:00,12:00:00,37.422562,55.708027,11:57:12,11:57:12,12:12:12
0,5,396,"",12:00:00,15:00:00,37.410777,55.693619,12:19:54,12:19:54,12:34:54
0,6,347,"",12:00:00,15:00:00,37.399991,55.681121,12:49:48,12:49:48,13:04:48
0,7,289,"",12:00:00,15:00:00,37.341664,55.73395,13:54:30,13:54:30,14:09:30
0,8,17,"",12:00:00,15:00:00,37.353338,55.727998,14:17:54,14:17:54,14:32:54
0,9,89,"",15:00:00,18:00:00,37.385337,55.697497,15:03:42,15:03:42,15:18:42
0,10,476,"",15:00:00,18:00:00,37.610694,55.578018,16:17:51,16:17:51,16:32:51
0,11,131,"",15:00:00,18:00:00,37.738261,55.560593,17:31:03,17:31:03,17:46:03
0,12,371,"",18:00:00,21:00:00,37.649809,55.595519,18:46:21,18:46:21,19:01:21
0,13,211,"",18:00:00,21:00:00,37.683088,55.611637,19:40:54,19:40:54,19:55:54
0,14,405,"",18:00:00,21:00:00,37.657284,55.560093,20:57:57,20:57:57,21:12:57
1,0,134,"",09:00:00,12:00:00,37.683557,55.745833,09:00:00,09:00:00,09:15:00
1,1,242,"",09:00:00,12:00:00,37.358017,55.910218,10:51:51,10:51:51,11:06:51
1,2,360,"",09:00:00,12:00:00,37.346005,55.887628,11:22:24,11:22:24,11:37:24
1,3,215,"",09:00:00,12:00:00,37.347244,55.897357,11:41:03,11:41:03,11:56:03
1,4,323,"",12:00:00,15:00:00,37.340652,55.882745,12:16:33,12:16:33,12:31:33
1,5,49,"",12:00:00,15:00:00,37.363747,55.870161,13:11:18,13:11:18,13:26:18
1,6,339,"",15:00:00,18:00:00,37.376741,55.852626,14:15:33,15:00:00,15:15:00
1,7,394,"",15:00:00,18:00:00,37.447071,55.844382,15:51:21,15:51:21,16:06:21
1,8,478,"",15:00:00,18:00:00,37.451518,55.834856,16:12:24,16:12:24,16:27:24
1,9,184,"",15:00:00,18:00:00,37.381968,55.794996,16:57:45,16:57:45,17:12:45
1,10,238,"",15:00:00,18:00:00,37.390344,55.782239,17:25:21,17:25:21,17:40:21
1,11,440,"",18:00:00,21:00:00,37.376353,55.687128,18:39:06,18:39:06,18:54:06
1,12,459,"",18:00:00,21:00:00,37.503246,55.763227,19:54:06,19:54:06,20:09:06
1,13,353,"",18:00:00,21:00:00,37.562041,55.780242,20:38:27,20:38:27,20:53:27
2,0,97,"",09:00:00,12:00:00,37.714986,55.655851,09:00:00,09:00:00,09:15:00
2,1,270,"",09:00:00,12:00:00,37.574282,55.654655,10:14:15,10:14:15,10:29:15
2,2,91,"",09:00:00,12:00:00,37.615176,55.600866,11:03:54,11:03:54,11:18:54
2,3,48,"",09:00:00,12:00:00,37.604818,55.639229,11:38:12,11:38:12,11:53:12
2,4,374,"",09:00:00,12:00:00,37.575795,55.644382,11:59:21,11:59:21,12:14:21
2,5,156,"",12:00:00,15:00:00,37.552173,55.65242,12:26:12,12:26:12,12:41:12
2,6,6,"",12:00:00,15:00:00,37.360468,55.603081,13:35:09,13:35:09,13:50:09
2,7,458,"",12:00:00,15:00:00,37.344506,55.650663,14:17:06,14:17:06,14:32:06
2,8,468,"",12:00:00,15:00:00,37.367089,55.644584,14:42:09,14:42:09,14:57:09
2,9,198,"",15:00:00,18:00:00,37.42774,55.63745,15:25:24,15:25:24,15:40:24
2,10,68,"",15:00:00,18:00:00,37.608095,55.76066,17:02:51,17:02:51,17:17:51
2,11,401,"",15:00:00,18:00:00,37.654332,55.776932,17:43:12,17:43:12,17:58:12
2,12,365,"",18:00:00,21:00:00,37.744836,55.717599,18:41:30,18:41:30,18:56:30
2,13,422,"",18:00:00,21:00:00,37.803863,55.613185,20:00:30,20:00:30,20:15:30
2,14,367,"",18:00:00,21:00:00,37.82749,55.603268,20:32:03,20:32:03,20:47:03
2,15,16,"",18:00:00,21:00:00,37.830712,55.591024,20:58:06,20:58:06,21:13:06
3,0,281,"",09:00:00,12:00:00,37.642372,55.74938,09:00:00,09:00:00,09:15:00
3,1,78,"",09:00:00,12:00:00,37.372551,55.659989,10:35:51,10:35:51,10:50:51
3,2,229,"",09:00:00,12:00:00,37.367245,55.660322,11:24:57,11:24:57,11:39:57
3,3,118,"",09:00:00,12:00:00,37.364618,55.641335,11:53:57,11:53:57,12:08:57
3,4,3,"",12:00:00,15:00:00,37.414766,55.661633,12:35:21,12:35:21,12:50:21
3,5,256,"",12:00:00,15:00:00,37.546565,55.630594,13:41:45,13:41:45,13:56:45
3,6,436,"",12:00:00,15:00:00,37.593419,55.644574,14:37:00,14:37:00,14:52:00
3,7,188,"",12:00:00,15:00:00,37.598733,55.64769,14:53:42,14:53:42,15:08:42
3,8,455,"",15:00:00,18:00:00,37.663296,55.69801,15:45:03,15:45:03,16:00:03
3,9,416,"",15:00:00,18:00:00,37.662493,55.739099,16:27:45,16:27:45,16:42:45
3,10,408,"",15:00:00,18:00:00,37.692298,55.744436,16:51:06,16:51:06,17:06:06
3,11,25,"",18:00:00,21:00:00,37.648421,55.664084,17:50:45,18:00:00,18:15:00
3,12,141,"",18:00:00,21:00:00,37.664129,55.720469,18:42:30,18:42:30,18:57:30
3,13,130,"",18:00:00,21:00:00,37.810383,55.76136,19:39:45,19:39:45,19:54:45
3,14,10,"",18:00:00,21:00:00,37.788368,55.772446,20:10:48,20:10:48,20:25:48
4,0,86,"",09:00:00,12:00:00,37.783738,55.767792,09:00:00,09:00:00,09:15:00
4,1,101,"",09:00:00,12:00:00,37.605242,55.857818,10:31:12,10:31:12,10:46:12
4,2,111,"",09:00:00,12:00:00,37.486781,55.820589,11:29:21,11:29:21,11:44:21
4,3,205,"",09:00:00,12:00:00,37.477965,55.843355,11:55:57,11:55:57,12:10:57
4,4,36,"",12:00:00,15:00:00,37.535266,55.845967,12:32:12,12:32:12,12:47:12
4,5,125,"",12:00:00,15:00:00,37.689715,55.86366,13:32:42,13:32:42,13:47:42
4,6,338,"",12:00:00,15:00:00,37.518996,55.892734,14:35:09,14:35:09,14:50:09
4,7,311,"",12:00:00,15:00:00,37.512577,55.890469,14:53:00,14:53:00,15:08:00
4,8,13,"",15:00:00,18:00:00,37.48505,55.857678,15:31:06,15:31:06,15:46:06
4,9,456,"",15:00:00,18:00:00,37.539163,55.863101,16:21:42,16:21:42,16:36:42
4,10,318,"",15:00:00,18:00:00,37.548479,55.86128,16:42:39,16:42:39,16:57:39
4,11,23,"",15:00:00,18:00:00,37.589713,55.865986,17:18:30,17:18:30,17:33:30
4,12,429,"",15:00:00,18:00:00,37.59221,55.876247,17:44:48,17:44:48,17:59:48
4,13,331,"",18:00:00,21:00:00,37.592971,55.825265,18:29:18,18:29:18,18:44:18
4,14,148,"",18:00:00,21:00:00,37.513183,55.913532,19:42:57,19:42:57,19:57:57
4,15,139,"",18:00:00,21:00:00,37.523758,55.91468,20:02:15,20:02:15,20:17:15
5,0,87,"",09:00:00,12:00:00,37.7489,55.635079,09:00:00,09:00:00,09:15:00
5,1,321,"",09:00:00,12:00:00,37.807566,55.591097,09:58:36,09:58:36,10:13:36
5,2,53,"",09:00:00,12:00:00,37.758656,55.619608,10:51:06,10:51:06,11:06:06
5,3,190,"",09:00:00,12:00:00,37.654597,55.62073,11:45:33,11:45:33,12:00:33
5,4,29,"",12:00:00,15:00:00,37.650913,55.637904,12:10:03,12:10:03,12:25:03
5,5,258,"",12:00:00,15:00:00,37.708275,55.793231,13:25:24,13:25:24,13:40:24
5,6,106,"",12:00:00,15:00:00,37.703211,55.821449,14:02:09,14:02:09,14:17:09
5,7,120,"",12:00:00,15:00:00,37.715387,55.808395,14:25:45,14:25:45,14:40:45
5,8,11,"",15:00:00,18:00:00,37.726411,55.828622,14:58:51,15:00:00,15:15:00
5,9,98,"",15:00:00,18:00:00,37.808709,55.821004,15:47:54,15:47:54,16:02:54
5,10,375,"",15:00:00,18:00:00,37.832949,55.844165,16:18:21,16:18:21,16:33:21
5,11,69,"",15:00:00,18:00:00,37.801978,55.841703,17:13:06,17:13:06,17:28:06
5,12,393,"",18:00:00,21:00:00,37.694788,55.873885,18:05:42,18:05:42,18:20:42
5,13,237,"",18:00:00,21:00:00,37.638768,55.849284,18:39:12,18:39:12,18:54:12
5,14,15,"",18:00:00,21:00:00,37.842694,55.843328,20:03:18,20:03:18,20:18:18
5,15,34,"",18:00:00,21:00:00,37.849699,55.807524,20:57:42,20:57:42,21:12:42
6,0,172,"",09:00:00,12:00:00,37.618605,55.561237,09:00:00,09:00:00,09:15:00
6,1,263,"",09:00:00,12:00:00,37.371571,55.69487,10:54:54,10:54:54,11:09:54
6,2,276,"",09:00:00,12:00:00,37.342613,55.707265,11:44:00,11:44:00,11:59:00
6,3,41,"",12:00:00,15:00:00,37.353962,55.702519,12:14:33,12:14:33,12:29:33
6,4,135,"",12:00:00,15:00:00,37.418203,55.849487,13:29:18,13:29:18,13:44:18
6,5,435,"",12:00:00,15:00:00,37.552737,55.83835,14:35:33,14:35:33,14:50:33
6,6,430,"",12:00:00,15:00:00,37.553179,55.839228,14:51:00,14:51:00,15:06:00
