0,0,0,"",09:00:00,21:00:00,37.681458,55.9047,09:00:00,09:00:00,09:15:00
0,1,0,"",09:00:00,21:00:00,37.681458,55.9047,09:15:00,09:15:00,09:30:00
0,2,246,"",09:00:00,21:00:00,37.67675,55.901862,09:34:18,09:34:18,09:49:18
0,3,55,"",09:00:00,21:00:00,37.676317,55.903641,09:52:36,09:52:36,10:07:36
0,4,211,"",09:00:00,21:00:00,37.673004,55.904124,10:08:33,10:08:33,10:23:33
0,5,216,"",09:00:00,21:00:00,37.71083,55.892747,10:33:09,10:33:09,10:48:09
0,6,214,"",09:00:00,21:00:00,37.725476,55.91617,11:07:54,11:07:54,11:22:54
0,7,119,"",09:00:00,21:00:00,37.761627,55.917345,11:32:51,11:32:51,11:47:51
0,8,127,"",09:00:00,21:00:00,37.80792,55.917551,12:02:27,12:02:27,12:17:27
0,9,462,"",09:00:00,21:00:00,37.8523,55.915001,12:28:06,12:28:06,12:43:06
0,10,251,"",09:00:00,21:00:00,37.847815,55.908549,12:49:45,12:49:45,13:04:45
0,11,475,"",09:00:00,21:00:00,37.822099,55.914741,13:17:51,13:17:51,13:32:51
0,12,39,"",09:00:00,21:00:00,37.799409,55.905745,13:50:45,13:50:45,14:05:45
0,13,465,"",09:00:00,21:00:00,37.784366,55.888987,14:48:57,14:48:57,15:03:57
0,14,91,"",09:00:00,21:00:00,37.794321,55.895364,15:16:06,15:16:06,15:31:06
0,15,466,"",09:00:00,21:00:00,37.761443,55.913272,15:58:12,15:58:12,16:13:12
0,16,14,"",09:00:00,21:00:00,37.686938,55.897434,16:42:57,16:42:57,16:57:57
0,17,276,"",09:00:00,21:00:00,37.706555,55.8964,17:07:24,17:07:24,17:22:24
0,18,218,"",09:00:00,21:00:00,37.677067,55.862952,17:46:27,17:46:27,18:01:27
0,19,102,"",09:00:00,21:00:00,37.692656,55.868641,18:07:00,18:07:00,18:22:00
0,20,17,"",09:00:00,21:00:00,37.676358,55.882405,18:32:15,18:32:15,18:47:15
0,21,401,"",09:00:00,21:00:00,37.653708,55.895029,18:58:42,18:58:42,19:13:42
0,22,320,"",09:00:00,21:00:00,37.652417,55.916932,19:44:42,19:44:42,19:59:42
1,0,68,"",09:00:00,21:00:00,37.712565,55.847056,09:00:00,09:00:00,09:15:00
1,1,141,"",09:00:00,21:00:00,37.704908,55.864921,09:42:30,09:42:30,09:57:30
1,2,318,"",09:00:00,21:00:00,37.656186,55.860066,10:15:42,10:15:42,10:30:42
1,3,61,"",09:00:00,21:00:00,37.63822,55.833424,10:45:21,10:45:21,11:00:21
1,4,256,"",09:00:00,21:00:00,37.606176,55.829507,11:15:42,11:15:42,11:30:42
1,5,143,"",09:00:00,21:00:00,37.610508,55.825917,11:34:21,11:34:21,11:49:21
1,6,476,"",09:00:00,21:00:00,37.601186,55.812859,12:02:00,12:02:00,12:17:00
